duration_in_month,credit_amount,installment_as_income_perc,present_res_since,age,credits_this_bank,people_under_maintenance,account_check_status=0 <= ... < 200 DM,account_check_status=< 0 DM,account_check_status=>= 200 DM / salary assignments for at least 1 year,account_check_status=no checking account,credit_history=all credits at this bank paid back duly,credit_history=critical account/ other credits existing (not at this bank),credit_history=delay in paying off in the past,credit_history=existing credits paid back duly till now,credit_history=no credits taken/ all credits paid back duly,purpose=(vacation - does not exist?),purpose=business,purpose=car (new),purpose=car (used),purpose=domestic appliances,purpose=education,purpose=furniture/equipment,purpose=radio/television,purpose=repairs,purpose=retraining,savings=.. >= 1000 DM ,savings=... < 100 DM,savings=100 <= ... < 500 DM,savings=500 <= ... < 1000 DM ,savings=unknown/ no savings account,present_emp_since=.. >= 7 years,present_emp_since=... < 1 year ,present_emp_since=1 <= ... < 4 years,present_emp_since=4 <= ... < 7 years,present_emp_since=unemployed,personal_status_sex=female : divorced/separated/married,personal_status_sex=male : divorced/separated,personal_status_sex=male : married/widowed,personal_status_sex=male : single,other_debtors=co-applicant,other_debtors=guarantor,other_debtors=none,property=if not A121 : building society savings agreement/ life insurance,"property=if not A121/A122 : car or other, not in attribute 6",property=real estate,property=unknown / no property,other_installment_plans=bank,other_installment_plans=none,other_installment_plans=stores,housing=for free,housing=own,housing=rent,job=management/ self-employed/ highly qualified employee/ officer,job=skilled employee / official,job=unemployed/ unskilled - non-resident,job=unskilled - resident,telephone=none,"telephone=yes, registered under the customers name ",foreign_worker=no,foreign_worker=yes,idx,test_id,dataset,black_box,method,known_train,search_diversity
0.39,-0.4576778390603797,-0.8701833340815202,-0.7659772668958666,-1.4552613021409846,1.0270789116578085,-0.4282895663715403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,281,10,german,RF,sace-ens-h,True,False
0.39,-0.4576778390603797,-0.8701833340815202,-0.7659772668958666,-1.4552613021409846,1.0270789116578085,-0.4282895663715403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,281,11,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,121,0,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,121,1,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,2,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,3,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,4,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,5,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,6,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,7,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,8,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,9,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,10,german,RF,sace-ens-h,True,False
1.999289203624915,0.5227125266457847,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121,11,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,0,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,1,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,2,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,3,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,4,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,5,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,6,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,7,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,8,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,9,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,10,german,RF,sace-ens-h,True,False
0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,238,11,german,RF,sace-ens-h,True,False
1.2525737273156552,-0.39919468275469744,-0.8701833340815202,-1.6724592395536968,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,173,0,german,RF,sace-ens-h,True,False
1.2525737273156552,-0.39919468275469744,-0.8701833340815202,-1.6724592395536968,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,173,1,german,RF,sace-ens-h,True,False
1.2525737273156552,-0.39919468275469744,-0.8701833340815202,-1.6724592395536968,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,173,2,german,RF,sace-ens-h,True,False
1.2525737273156552,-0.39919468275469744,-0.8701833340815202,-1.6724592395536968,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,173,3,german,RF,sace-ens-h,True,False
1.2525737273156552,-0.39919468275469744,-0.8701833340815202,-1.6724592395536968,-1.0154990326677027,1.0270789116578085,-0.4282895663715403,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,173,4,german,RF,sace-ens-h,True,False
